botid, date, time, press, theta, sigma, temp, csal, coxy, bsal, boxy, dic, ph, alk, phos, nit, sil, no2, 
#, mmddyy, hhmmss, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, PSS-78, umol/kg, umol/kg,  , ueq/kg, umol/kg, umol/kg, umol/kg, nmol/kg, 
0130200916, 010590, 210051,    1.4, 23.9984, 23.722, 23.9987, 35.1060,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200915, 010590, 205921,    3.7, 23.9956, 23.721, 23.9964, 35.1036,   -9.0, 35.1003,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200914, 010590, 205829,   10.3, 23.9958, 23.722, 23.9979, 35.1046,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200913, 010590, 205729,   24.7, 23.9848, 23.724, 23.9900, 35.1036,   -9.0, 35.0999,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200912, 010590, 205615,   46.1, 23.9785, 23.725, 23.9882, 35.1019,   -9.0, 35.1000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200911, 010590, 205421,   75.7, 23.9484, 23.732, 23.9644, 35.0992,   -9.0, 35.1002,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200910, 010590, 205254,  102.0, 23.8804, 23.767, 23.9019, 35.1194,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200909, 010590, 205254,  102.0, 23.8804, 23.767, 23.9019, 35.1194,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200908, 010590, 205138,  126.6, 23.1522, 24.029, 23.1782, 35.1836,   -9.0, 35.1790,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200907, 010590, 205020,  155.1, 21.6364, 24.520, 21.6668, 35.2645,   -9.0, 35.2680,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200906, 010590, 204850,  180.9, 21.0556, 24.683, 21.0904, 35.2681,   -9.0, 35.2703,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200905, 010590, 204616,  255.7, 16.9041, 25.359, 16.9462, 34.7687,   -9.0, 34.7679,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200904, 010590, 204046,  503.9,  6.6294, 26.730,  6.6757, 34.0620,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200903, 010590, 204046,  503.9,  6.6294, 26.730,  6.6757, 34.0620,   -9.0, 34.0603,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200902, 010590, 203530,  759.9,  4.7956, 27.181,  4.8565, 34.3476,   -9.0, 34.3541,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130200901, 010590, 202910, 1019.6,  4.0409, 27.378,  4.1191, 34.4927,   -9.0, 34.4950,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201006, 010590, 235551,    0.9, 24.0575, 23.701, 24.0577, 35.1014,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201005, 010590, 235422,   10.7, 24.0395, 23.704, 24.0417, 35.0988,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201004, 010590, 234957,  204.4, 20.1614, 24.887, 20.1996, 35.2207,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201003, 010590, 234957,  204.4, 20.1614, 24.887, 20.1996, 35.2207,   -9.0, 35.2238,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201002, 010590, 234359,  482.8,  7.2975, 26.625,  7.3442, 34.0447,   -9.0, 34.0442,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201001, 010590, 233353, 1024.1,  4.0287, 27.381,  4.1072, 34.4948,   -9.0, 34.4927,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201108, 010690, 030306,    6.0, 24.0520, 23.709, 24.0533, 35.1091,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201107, 010690, 030139,   10.8, 24.0532, 23.707, 24.0555, 35.1080,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201106, 010690, 025843,   51.6, 23.9558, 23.731, 23.9666, 35.1015,   -9.0, 35.1015,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201105, 010690, 025703,   63.1, 23.9491, 23.732, 23.9624, 35.0998,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201104, 010690, 025514,   72.9, 23.9317, 23.735, 23.9470, 35.0969,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201103, 010690, 025146,  165.6, 20.9262, 24.721, 20.9579, 35.2721,   -9.0, 35.2757,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201102, 010690, 024415,  465.6,  7.5265, 26.592,  7.5723, 34.0436,   -9.0, 34.0428,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201101, 010690, 023219, 1017.2,  3.9986, 27.385,  4.0762, 34.4953,   -9.0, 34.4938,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201205, 010690, 073719,  120.2, 21.4674, 24.557, 21.4908, 35.2514,   -9.0, 35.2542,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201204, 010690, 073357,  120.2, 21.4674, 24.557, 21.4908, 35.2514,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201203, 010690, 073357,  510.1,  6.9954, 26.660,  7.0437, 34.0365,   -9.0, 34.0373,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201202, 010690, 072538, 1017.8,  3.9966, 27.387,  4.0743, 34.4974,   -9.0, 34.4940,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201201, 010690, 071526, 1017.8,  3.9966, 27.387,  4.0743, 34.4974,   -9.0, 34.4949,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201313, 010690, 105114,  281.8, 14.9842, 25.634, 15.0269, 34.5566,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201312, 010690, 104946,  349.5, 11.0218, 26.104, 11.0650, 34.1431,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201311, 010690, 104802,  456.6,  8.0138, 26.543,  8.0603, 34.0718,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201310, 010690, 104551,  505.1,  7.1390, 26.649,  7.1873, 34.0467,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201309, 010690, 104551,  505.1,  7.1390, 26.649,  7.1873, 34.0467,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201308, 010690, 104332,  129.6, 21.4802, 24.540, 21.5054, 35.2329,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201307, 010690, 104122,  129.1, 21.5001, 24.535, 21.5253, 35.2346,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201306, 010690, 103846,  173.0, 20.3671, 24.836, 20.3996, 35.2251,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201305, 010690, 103617,  426.6,  8.9282, 26.453,  8.9745, 34.1365,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201304, 010690, 103349,  507.8,  7.1030, 26.657,  7.1515, 34.0506,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201303, 010690, 103349,  507.8,  7.1030, 26.657,  7.1515, 34.0506,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201302, 010690, 102557,  867.8,  4.4421, 27.294,  4.5102, 34.4406,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201301, 010690, 101127,  885.0,  4.3778, 27.307,  4.4469, 34.4480,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201407, 010690, 132414,    4.5, 23.9978, 23.698, 23.9988, 35.0744,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201406, 010690, 132135,   10.5, 23.9926, 23.698, 23.9948, 35.0717,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201405, 010690, 132120,   10.5, 23.9902, 23.698, 23.9924, 35.0714,   -9.0, 35.0723,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201404, 010690, 131534,  148.4, 21.3171, 24.603, 21.3459, 35.2573,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201403, 010690, 131534,  148.4, 21.3171, 24.603, 21.3459, 35.2573,   -9.0, 35.2642,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201402, 010690, 130827,  512.3,  6.9017, 26.674,  6.9498, 34.0380,   -9.0, 34.0414,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201401, 010690, 125815, 1010.6,  4.1458, 27.363,  4.2240, 34.4877,   -9.0, 34.4877,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201519, 010690, 214655,    4.9, 24.0029, 23.701, 24.0040, 35.0803,   -9.0, 35.0787,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201518, 010690, 214546,    9.8, 23.9930, 23.704, 23.9950, 35.0794,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201517, 010690, 214417,   25.5, 23.9784, 23.708, 23.9837, 35.0794,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201516, 010690, 214417,   25.5, 23.9784, 23.708, 23.9837, 35.0794,   -9.0, 35.0765,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201515, 010690, 214402,   25.4, 23.9800, 23.707, 23.9854, 35.0786,   -9.0, 35.0761,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201514, 010690, 214350,   25.6, 23.9807, 23.706, 23.9861, 35.0783,   -9.0, 35.0764,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201513, 010690, 214225,   46.1, 23.8746, 23.763, 23.8842, 35.1111,   -9.0, 35.1125,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201512, 010690, 214113,   75.6, 23.5228, 23.902, 23.5385, 35.1591,   -9.0, 35.1568,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201511, 010690, 213954,  102.1, 22.0414, 24.379, 22.0617, 35.2276,   -9.0, 35.2320,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201510, 010690, 213923,  102.0, 22.0455, 24.378, 22.0657, 35.2270,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201509, 010690, 213923,  102.0, 22.0455, 24.378, 22.0657, 35.2270,   -9.0, 35.2316,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201508, 010690, 213756,  126.7, 21.3570, 24.584, 21.3815, 35.2472,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201507, 010690, 213636,  154.0, 21.0240, 24.683, 21.0536, 35.2576,   -9.0, 35.2652,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201506, 010690, 213439,  179.5, 20.5616, 24.786, 20.5955, 35.2285,   -9.0, 35.2355,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201505, 010690, 213155,  258.2, 16.4408, 25.433, 16.4825, 34.7227,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201504, 010690, 212615,  506.7,  6.6079, 26.721,  6.6543, 34.0476,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201503, 010690, 212615,  506.7,  6.6079, 26.721,  6.6543, 34.0476,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201502, 010690, 212043,  756.3,  4.7335, 27.180,  4.7938, 34.3368,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201501, 010690, 211432, 1011.2,  4.0784, 27.376,  4.1562, 34.4948,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201623, 010790, 002151,    4.6, 24.0307, 23.704, 24.0317, 35.0951,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201622, 010790, 002108,   14.6, 23.9934, 23.714, 23.9965, 35.0928,   -9.0, -9.0000,  211.8,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201621, 010790, 002031,   24.5, 23.9583, 23.724, 23.9634, 35.0922,   -9.0, -9.0000,  214.7,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201620, 010790, 001949,   35.4, 23.9141, 23.740, 23.9216, 35.0967,   -9.0, -9.0000,  212.2,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201619, 010790, 001902,   50.5, 23.8944, 23.750, 23.9050, 35.1025,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201618, 010790, 001828,   60.7, 23.8873, 23.754, 23.9000, 35.1049,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201617, 010790, 001741,   70.8, 23.8837, 23.756, 23.8986, 35.1057,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201616, 010790, 001741,   70.8, 23.8837, 23.756, 23.8986, 35.1057,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201615, 010790, 001646,   86.9, 23.7826, 23.811, 23.8008, 35.1398,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201614, 010790, 001603,   97.6, 23.1198, 24.042, 23.1399, 35.1881,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201613, 010790, 001525,  106.9, 22.4807, 24.245, 22.5022, 35.2138,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201612, 010790, 001436,  118.5, 21.8526, 24.438, 21.8760, 35.2357,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201611, 010790, 001347,  128.1, 21.4175, 24.543, 21.4424, 35.2141,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201610, 010790, 001231,  152.7, 20.8671, 24.685, 20.8963, 35.2036,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201609, 010790, 001231,  152.7, 20.8671, 24.685, 20.8963, 35.2036,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201608, 010790, 001106,  203.8, 19.5761, 24.976, 19.6133, 35.1351,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201607, 010790, 000937,  256.7, 15.8848, 25.520, 15.9253, 34.6695,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201606, 010790, 000817,  308.3, 12.2174, 25.960, 12.2580, 34.2434,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201605, 010790, 000543,  408.4,  9.6055, 26.349,  9.6519, 34.1431,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201604, 010790, 000112,  605.9,  5.9332, 26.892,  5.9862, 34.1536,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201603, 010790, 000112,  605.9,  5.9332, 26.892,  5.9862, 34.1536,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201602, 010690, 235656,  809.9,  4.7604, 27.229,  4.8255, 34.4030,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201601, 010690, 235213, 1022.0,  4.0493, 27.382,  4.1278, 34.4978,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201721, 010790, 024455,    2.8, 24.0027, 23.716, 24.0033, 35.0998,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201720, 010790, 024455,    2.8, 24.0027, 23.716, 24.0033, 35.0998,   -9.0, 35.1012,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201719, 010790, 024206,   10.2, 24.0066, 23.715, 24.0088, 35.0993,   -9.0, 35.0954,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201718, 010790, 024206,   10.2, 24.0066, 23.715, 24.0088, 35.0993,   -9.0, 35.0953,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201717, 010790, 023847,   26.2, 23.9957, 23.715, 24.0012, 35.0955,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201716, 010790, 023847,   26.2, 23.9957, 23.715, 24.0012, 35.0955,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201715, 010790, 023847,   26.2, 23.9957, 23.715, 24.0012, 35.0955,   -9.0, 35.0867,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201714, 010790, 023847,   26.2, 23.9957, 23.715, 24.0012, 35.0955,   -9.0, 35.0944,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201713, 010790, 023642,   46.6, 23.9101, 23.743, 23.9198, 35.0989,   -9.0, 35.0967,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201712, 010790, 023444,   76.5, 23.8828, 23.758, 23.8989, 35.1080,   -9.0, 35.1077,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201711, 010790, 023158,  102.8, 22.4633, 24.260, 22.4840, 35.2270,   -9.0, 35.2405,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201710, 010790, 023158,  102.8, 22.4633, 24.260, 22.4840, 35.2270,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201709, 010790, 023158,  102.8, 22.4633, 24.260, 22.4840, 35.2270,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201708, 010790, 023003,  128.6, 21.3996, 24.560, 21.4245, 35.2302,   -9.0, 35.2463,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201707, 010790, 022815,  153.9, 20.7387, 24.726, 20.7679, 35.2120,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201706, 010790, 022630,  178.4, 20.4150, 24.821, 20.4485, 35.2227,   -9.0, 35.2286,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201705, 010790, 022348,  253.6, 17.0522, 25.351, 17.0942, 34.8030,   -9.0, 34.8186,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201704, 010790, 021739,  507.6,  6.8629, 26.681,  6.9104, 34.0396,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201703, 010790, 021739,  507.6,  6.8629, 26.681,  6.9104, 34.0396,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201702, 010790, 021142,  758.4,  4.7595, 27.146,  4.8201, 34.2975,   -9.0, 34.3066,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0130201701, 010790, 020526, 1016.0,  4.0421, 27.381,  4.1201, 34.4961,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200103, 021490, 204221,    5.1, 23.4374, 23.838, 23.4384, 35.0415,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200102, 021490, 204049,   44.3, 23.4221, 23.842, 23.4313, 35.0406,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200101, 021490, 203836,  103.9, 22.6642, 24.148, 22.6852, 35.1553,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200218, 021590, 003816,    6.4, 23.5549, 23.802, 23.5562, 35.0392,   -9.0, 35.0375,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200217, 021590, 003705,   25.6, 23.4579, 23.829, 23.4632, 35.0370,   -9.0, 35.0342,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200216, 021590, 003603,   45.9, 23.4469, 23.831, 23.4564, 35.0359,   -9.0, 35.0337,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200215, 021590, 003452,   76.1, 23.4084, 23.841, 23.4242, 35.0341,   -9.0, 35.0329,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200214, 021590, 003345,   99.5, 22.9804, 24.014, 23.0007, 35.0987,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200213, 021590, 003215,  125.9, 21.4159, 24.553, 21.4404, 35.2274,   -9.0, 35.2319,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200212, 021590, 003039,  152.9, 19.7580, 24.922, 19.7861, 35.1272,   -9.0, 35.1279,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200211, 021590, 003023,  153.3, 19.7425, 24.926, 19.7706, 35.1267,   -9.0, 35.1241,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200210, 021590, 002852,  179.1, 17.7177, 25.251, 17.7481, 34.8819,   -9.0, 34.8825,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200209, 021590, 002828,  178.8, 17.7301, 25.249, 17.7605, 34.8841,   -9.0, 34.8895,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200208, 021590, 002606,  257.9, 13.2563, 25.854, 13.2921, 34.3714,   -9.0, 34.3738,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200207, 021590, 002546,  257.4, 13.3079, 25.853, 13.3438, 34.3828,   -9.0, 34.3825,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200206, 021590, 001948,  508.1,  6.2130, 26.774,  6.2581, 34.0489,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200205, 021590, 001928,  507.9,  6.2147, 26.774,  6.2598, 34.0498,   -9.0, 34.0435,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200204, 021590, 001342,  769.1,  4.6400, 27.205,  4.7008, 34.3552,   -9.0, 34.3491,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200203, 021590, 001322,  769.5,  4.6248, 27.208,  4.6856, 34.3578,   -9.0, 34.3478,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200202, 021590, 000705, 1025.3,  3.9197, 27.395,  3.9974, 34.4977,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0140200201, 021590, 000631, 1024.4,  3.9199, 27.395,  3.9976, 34.4981,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
